species,rep,obs,time,elapsed,date,hhmmss,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_?F,Qin,Qabs,alpha,convert,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,?Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,CO2_s:MN,CO2_s:SLP,CO2_s:SD,CO2_s:OK,Stable,Total,State,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,,,,
A10,plant_3,5,1553456414,651.5,20190324 14:40:14,14:40:14,1553456414,0.000803797,5.049355467,399.999,238.241094,23.94132926,40.19670831,0.052862463,3.466906178,0.052418725,0.032801261,16.52745777,25.51622841,25.0047,3.180568676,50.85243861,1.676850076,3.29748213,1.5037186,-35.44745473,113.4343716,6.942399386,101.4567741,-0.041650596,0.046756443,3.486163543,0,0,1,0,53354.778,MPF-2926-20190324-14_31_12,71.81730769,572.8766923,501.0593846,0.874637407,-1.026024877,MPF-2933-20190324-14_42_03,181.8374615,600.219,0.697048142,0.5,84.45275855,5.049355467,29.4338192,0.771083555,0.071938211,-0.045553886,DARK-2934-20190324-14_42_06,137.4,462.819,0.903985226,-0.062787075,0.791786901,-0.054568996,2933,300,300,300,7136.48,567.572,-0.00586386,-6.46661,100.199,84.45275855,0.842850313,0.195700627,1553456414,399.999,401.549,16.6864,16.4583,500.011,100.292,0.200022,25.6116,25.0047,999.9,0,0,10015,0,6.13977,100.199,0.900001,0.0999989,0,181.887,4.99951,223.963,852.626,36.75,41,39.187,41.312,40.312,85.68,9.52,0,150.1000001,181.8374615,-0.434461546,-2.109367541,223.9877308,15,1553456317,14:38:37,100,0.5,0.13,401,16,0.4,0.24,399.9828095,-0.022597403,0.007607134,1,1.503856287,0.001538475,0-Jan,1,2,2,2/2,1.87855,1.8837,1.88165,1.87876,1.87851,1.88065,1.87966,1.8755,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.5,0.13,2,514.608,520.343,24.291,27.686,29.9995,27.7931,27.7853,20.4818,22.1667,37.3215,24.3017,401.483,16.485,100.156,100.128
A10,plant_3,6,1553456565,802,20190324 14:42:44,14:42:44,1553456565,0.00123397,9.734111055,399.941,201.8803328,20.28713109,40.19042064,0.082558103,3.469937962,0.081482199,0.051021872,33.01847552,25.3575088,24.933,3.16699858,51.44985483,1.681875562,3.268960753,1.485123018,-54.41809842,99.57805055,6.082367639,84.26079529,-0.041696759,0.046808265,3.489216671,0,0,1,0,53437.62453,MPF-2926-20190324-14_31_12,71.81730769,572.8766923,501.0593846,0.874637407,-1.026024877,MPF-2935-20190324-14_44_34,188.5497308,526.174,0.641658974,0.5,168.5908727,9.734111055,54.08892323,0.736208935,0.063823953,0.088759027,DARK-2936-20190324-14_44_36,138.8,387.374,0.871571838,0.107590878,0.743081977,0.093207899,2935,300,300,300,7145.88,506.02,-0.00579724,0.654053,200.007,168.5908727,0.842924861,0.195849722,1553456565,399.941,402.893,16.7366,16.3864,499.948,100.291,0.199874,25.4653,24.933,999.9,0,0,10026.2,0,6.13977,200.007,0.900013,0.0999869,0,188.355,4.99951,458.091,1740.47,36.687,40.75,39,41.125,40.187,175.51,19.5,0,150.0999999,188.5497308,-0.090769226,-1.779863257,458.1908846,15,1553456491,14:41:30,101,0.509,0.142,403,17,0.67,0.18,399.9494762,-0.033350649,0.009105828,1,1.483631773,-0.004606224,0-Jan,1,2,2,2/2,1.87858,1.8837,1.88162,1.87872,1.87849,1.88065,1.87958,1.87551,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.509,0.142,2,514.525,520.075,24.0522,27.508,29.9998,27.6034,27.5928,20.5405,23.1184,38.0677,24.0816,402.953,16.2982,100.191,100.16
A10,plant_3,7,1553456716,952.9000001,20190324 14:45:15,14:45:15,1553456716,0.001126314,10.06323374,399.988,173.71188,17.4566506,40.1955857,0.074189601,3.462807306,0.073317751,0.045901073,33.0205666,25.52237782,25.0222,3.183888467,50.88670827,1.677462359,3.296464669,1.506426108,-49.6704275,109.062468,6.683144277,99.09575135,-0.041588214,0.046686414,3.482035828,0,0,1,0,53279.0718,MPF-2926-20190324-14_31_12,71.81730769,572.8766923,501.0593846,0.874637407,-1.026024877,MPF-2937-20190324-14_47_05,189.1078077,538.93,0.649105064,0.5,168.6018014,10.06323374,54.72014158,0.739854898,0.065771887,0.062989057,DARK-2938-20190324-14_47_07,140.2,398.73,0.877341039,0.078457409,0.748903205,0.067749838,2937,300,300,300,7146.3,511.566,-0.00579761,-2.50446,200.02,168.6018014,0.842924715,0.195849429,1553456716,399.988,403.022,16.6925,16.3729,500.044,100.292,0.199979,25.6064,25.0222,999.9,0,0,10000,0,6.13977,200.02,0.900013,0.0999869,0,188.79,4.99951,458.893,1740.58,36.562,40.562,38.812,40.937,40.062,175.52,19.5,0,150.7,189.1078077,-0.633743591,-0.762017081,458.5909615,15,1553456631,14:43:50,102,0.545,0.128,403,16,0.31,0.28,399.9921905,0.29625974,0.019619279,1,1.507939086,-0.009687074,0.001203641,1,2,2,2/2,1.87853,1.8837,1.88161,1.87867,1.87849,1.88065,1.87959,1.87548,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.545,0.128,2,514.768,519.968,24.1825,27.351,29.9999,27.4381,27.4267,20.5515,22.2645,38.0677,24.1649,403.157,16.4121,100.222,100.186
A10,plant_3,8,1553456866,1103.4,20190324 14:47:46,14:47:46,1553456866,0.001461279,16.86843361,399.944,115.5382118,11.60998026,40.18879878,0.09832537,3.463682328,0.096800644,0.060635423,66.07547922,25.32524053,24.8988,3.160543657,51.85269659,1.680167201,3.240269671,1.480376456,-64.44241821,78.09217623,4.77420814,84.49944537,-0.041601529,0.04670136,3.482917006,0,0,1,0,53347.00291,MPF-2926-20190324-14_31_12,71.81730769,572.8766923,501.0593846,0.874637407,-1.026024877,MPF-2939-20190324-14_49_35,205.2092308,432.085,0.525072079,0.5,337.2482866,16.86843361,88.53982949,0.687098603,0.053060191,0.325842583,DARK-2940-20190324-14_49_38,135.2,296.885,0.764187376,0.321679666,0.6297422,0.280988036,2939,300,300,300,7164.74,421.362,-0.00566242,4.52997,400.075,337.2482866,0.842962661,0.195925322,1553456866,399.944,404.98,16.7204,16.3058,500.089,100.286,0.200065,25.317,24.8988,999.9,0,0,10003.8,0,6.13977,400.075,0.899993,0.100007,0,204.623,4.99951,982.014,3520.15,36.75,40.437,38.812,40.812,40.187,355.57,39.51,0,150.0999999,205.2092308,-3.010735043,-11.45808548,982.8987308,15,1553456797,14:46:36,103,0.522,0.148,404,17,0.41,0.25,399.8953333,0.100987013,0.028572936,1,1.483516243,-0.010718467,0-Jan,1,2,2,2/2,1.87851,1.8837,1.88156,1.87867,1.87845,1.88065,1.87958,1.87547,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.522,0.148,2,514.905,519.417,23.415,27.2273,29.9999,27.2974,27.2809,20.617,22.8605,38.7707,23.419,404.92,16.3711,100.244,100.21
A10,plant_3,9,1553457017,1253.9,20190324 14:50:16,14:50:16,1553457017,0.001619489,17.12707448,399.93,134.4721504,13.51201367,40.18571587,0.107398395,3.462534767,0.105581508,0.066149122,66.0771308,25.51103725,25.0098,3.181535845,51.0959592,1.677534838,3.283106658,1.504001007,-71.41946933,98.60024248,6.040058526,99.29796247,-0.041584067,0.046681758,3.481761372,0,0,1,0,53285.9653,MPF-2926-20190324-14_31_12,71.81730769,572.8766923,501.0593846,0.874637407,-1.026024877,MPF-2941-20190324-14_52_06,201.8614615,437.889,0.539012258,0.5,337.2567163,17.12707448,90.89275201,0.674803432,0.053825761,0.308269201,DARK-2942-20190324-14_52_08,142.4,295.489,0.798769289,0.313577238,0.644757689,0.269404578,2941,300,300,300,7164.81,426.22,-0.00566255,4.54453,400.085,337.2567163,0.842962661,0.195925322,1553457017,399.93,405.06,16.6949,16.2353,499.98,100.282,0.199874,25.538,25.0098,999.9,0,0,10000,0,6.13977,400.085,0.899993,0.100007,0,201.656,4.99951,967.181,3520.24,36.812,40.375,38.875,40.75,40.187,355.57,39.51,0,150,201.8614615,-0.455042721,-2.255179508,966.9905385,15,1553456932,14:48:52,104,0.523,0.123,405,16,0.4,0.21,399.9995238,-0.25838961,0.017070216,1,1.504987524,-0.019616064,0-Jan,1,2,2,2/2,1.87854,1.88369,1.88157,1.87869,1.87848,1.88065,1.87959,1.87552,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.523,0.123,2,514.473,519.419,23.973,27.1071,29.999,27.1746,27.1562,20.6274,23.1216,38.7707,24.0124,405.239,16.2529,100.265,100.227
A10,plant_3,10,1553457167,1404.4,20190324 14:52:47,14:52:47,1553457167,0.001635952,20.4006794,399.991,92.30785544,9.274554145,40.18875933,0.109817811,3.44795536,0.107911042,0.067612959,97.99788579,25.36022026,24.9347,3.167319739,52.14584035,1.680862348,3.22338721,1.486457391,-72.14546601,54.74347688,3.36115927,83.95705593,-0.041362451,0.046432975,3.4670795,0,0,1,0,53068.10523,MPF-2926-20190324-14_31_12,71.81730769,572.8766923,501.0593846,0.874637407,-1.026024877,MPF-2943-20190324-14_54_36,219.1430385,384.466,0.430006715,0.5,505.179843,20.4006794,108.6153623,0.640020184,0.042414013,0.490058139,DARK-2944-20190324-14_54_39,138.4,246.066,0.671864303,0.433649712,0.528781874,0.376024675,2943,300,300,300,7163.44,377.59,-0.00551363,5.34756,599.981,505.179843,0.841993068,0.193986136,1553457167,399.991,406.067,16.7293,16.2651,500.04,100.274,0.200159,25.2292,24.9347,999.9,0,0,9947.5,0,6.13977,599.981,0.933,0.0669998,0,218.795,4.99951,1567.93,5350.14,37.125,40.437,39,40.812,40.375,555.12,39.86,0,150,219.1430385,-4.534461564,-32.26905984,1572.198846,15,1553457089,14:51:28,105,0.497,0.118,406,16,0.41,0.27,399.9442857,-0.136831169,0.015353433,1,1.485201472,-0.013659905,0-Jan,1,2,2,2/2,1.87854,1.88368,1.88157,1.8787,1.87842,1.88063,1.87959,1.87546,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.497,0.118,2,514.641,519.231,23.4459,27.0129,29.9998,27.0673,27.0457,20.6688,22.5183,38.7707,23.4789,406.008,16.269,100.287,100.245
A10,plant_3,11,1553457318,1554.9,20190324 14:55:17,14:55:17,1553457318,0.001770012,20.98950498,399.997,104.0347873,10.45272412,40.18904058,0.117764078,3.446216762,0.115573267,0.072426733,98.00479543,25.48883156,25.0017,3.179999872,51.58232181,1.678447585,3.253920191,1.501552288,-78.05753599,71.7158811,4.410460109,96.07360065,-0.041336051,0.046403338,3.465328696,0,0,1,0,53007.37944,MPF-2926-20190324-14_31_12,71.81730769,572.8766923,501.0593846,0.874637407,-1.026024877,MPF-2945-20190324-14_57_07,212.2048462,379.107,0.440250784,0.5,505.213723,20.98950498,111.2103687,0.631238674,0.043576666,0.511121378,DARK-2946-20190324-14_57_09,139.8,239.307,0.697439498,0.447425816,0.543142702,0.386720014,2945,300,300,300,7163.72,370.624,-0.00551373,4.45151,600.021,505.213723,0.841993402,0.193986804,1553457318,399.997,406.259,16.7054,16.2031,499.992,100.273,0.200355,25.3877,25.0017,999.9,0,0,9941.25,0,6.13977,600.021,0.933,0.0669998,0,211.837,4.99951,1522.15,5350.51,37.312,40.5,39.125,40.812,40.5,555.16,39.87,0,150,212.2048462,-1.752752149,-14.60991453,1524.058462,15,1553457237,14:53:56,106,0.526,0.121,406,16,0.49,0.2,399.9840952,0.29625974,0.01869786,1,1.501145305,0.000467054,0-Jan,1,2,2,2/2,1.8786,1.8837,1.88164,1.87875,1.8785,1.88065,1.87962,1.87553,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.526,0.121,2,514.443,519.26,23.7565,26.9224,29.9999,26.977,26.9556,20.6735,22.578,38.7707,23.7576,406.18,16.2099,100.299,100.256
A10,plant_3,12,1553457468,1705.4,20190324 14:57:48,14:57:48,1553457468,0.00180427,22.35131353,399.977,92.81778396,9.325258979,40.18506963,0.120718593,3.44933094,0.118419667,0.074215195,129.9211277,25.3768085,24.954,3.170967836,52.36445314,1.677139946,3.202821467,1.49382789,-79.56832362,31.18554728,1.913127937,83.45147929,-0.041383343,0.046456428,3.468464739,0,0,1,0,53112.86514,MPF-2926-20190324-14_31_12,71.81730769,572.8766923,501.0593846,0.874637407,-1.026024877,MPF-2947-20190324-14_59_37,219.7725385,337.87,0.34953521,0.5,673.2297667,22.35131353,117.6587541,0.588599165,0.03472416,0.695553593,DARK-2948-20190324-14_59_40,139,198.87,0.593842518,0.541643966,0.443887489,0.46901964,2947,300,300,300,7161.52,332.112,-0.00536465,4.71802,800.044,673.2297667,0.841490926,0.192981853,1553457468,399.977,406.633,16.6932,16.1814,500.215,100.268,0.200451,25.1217,24.954,999.9,0,0,9953.12,0,6.13977,800.044,0.949984,0.0500157,0,219.044,4.99951,2100.77,7182.73,37.687,40.625,39.375,40.937,40.75,755.28,39.76,0,150.1000001,219.7725385,-4.998153843,-48.93196581,2106.172308,15,1553457382,14:56:21,107,0.535,0.116,406,16,0.51,0.36,399.9485238,0.387896104,0.020355458,1,1.49268445,0.001583509,0-Jan,1,2,2,2/2,1.87857,1.8837,1.88159,1.87871,1.87847,1.88065,1.87959,1.87548,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.535,0.116,2,514.843,518.715,23.0255,26.8543,29.9999,26.9,26.8772,20.6934,22.3413,38.7707,23.038,406.648,16.1956,100.315,100.271
A10,plant_3,13,1553457619,1855.9,20190324 15:00:18,15:00:18,1553457619,0.001870876,22.83829904,399.953,95.69590373,9.614276724,40.18206285,0.124632944,3.463492249,0.122193945,0.076586375,129.9144191,25.45435435,25.0068,3.180966891,52.16155098,1.679958305,3.220683192,1.501008586,-82.5056436,38.89456632,2.378043309,88.68138512,-0.041598636,0.046698113,3.48272559,0,0,1,0,53361.25898,MPF-2926-20190324-14_31_12,71.81730769,572.8766923,501.0593846,0.874637407,-1.026024877,MPF-2949-20190324-15_02_08,211.8455769,327.189,0.352528426,0.5,673.1944837,22.83829904,118.6600958,0.603898664,0.035449375,0.7509045,DARK-2950-20190324-15_02_10,129.6,197.589,0.583754273,0.554253577,0.451668789,0.490336475,2949,300,300,300,7160.85,320.598,-0.005364,5.24203,800.002,673.1944837,0.841491001,0.192982002,1553457619,399.953,406.76,16.7215,16.1906,500.006,100.267,0.199962,25.2151,25.0068,999.9,0,0,10005,0,6.13977,800.002,0.949984,0.0500157,0,211.355,4.99951,2031.75,7182.36,37.937,40.812,39.562,41.062,41,755.24,39.76,0,150,211.8455769,-1.779999994,-20.85914532,2034.237308,15,1553457534,14:58:54,108,0.498,0.118,406,16,0.44,0.3,399.9894286,-0.060779221,0.015242708,1,1.499993836,-0.00011731,0-Jan,1,2,2,2/2,1.87854,1.8837,1.88157,1.8787,1.87845,1.88065,1.87958,1.87547,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.498,0.118,2,514.407,519.1,23.194,26.8015,30,26.8436,26.8193,20.703,22.0033,38.7707,23.1921,406.8,16.1842,100.322,100.28
A10,plant_3,14,1553457769,2006.4,20190324 15:02:49,15:02:49,1553457769,0.001879241,23.45454289,399.966,93.155214,9.358755108,40.18222582,0.126906634,3.455209164,0.124372877,0.077956482,193.7497536,25.2179914,24.8908,3.159035394,53.85117657,1.677589794,3.115233317,1.4814456,-82.87451892,-43.55161788,-2.660119287,64.66349753,-0.041472662,0.046556696,3.47438426,0,0,1,0,53305.91537,MPF-2926-20190324-14_31_12,71.81730769,572.8766923,501.0593846,0.874637407,-1.026024877,MPF-2951-20190324-15_04_38,220.8094615,290.605,0.24017322,0.5,1009.2666,23.45454289,121.1994044,0.571239311,0.024255799,0.97132428,DARK-2952-20190324-15_04_41,124.6,166.005,0.420442387,0.62968184,0.319010351,0.563349776,2951,300,300,300,7156.49,282.692,-0.00506552,3.62546,1200.1,1009.2666,0.840985418,0.191970837,1553457769,399.966,406.952,16.6984,16.1651,499.993,100.264,0.200104,24.657,24.8908,999.9,0,0,9975,0,6.13977,1200.1,0.967012,0.0329878,0,220.239,4.99951,3173.09,10847.6,38.687,41,39.937,41.25,41.5,1155.68,39.42,0,149.9000001,220.8094615,-5.83651283,-81.0984616,3182.970385,15,1553457691,15:01:31,109,0.528,0.12,407,16,0.54,0.19,399.9763333,-0.234857143,0.013635854,1,1.483560336,-0.019013882,0-Jan,1,2,2,2/2,1.87863,1.88371,1.88165,1.87877,1.87851,1.88065,1.87963,1.87554,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.528,0.12,2,514.284,518.918,21.9033,26.7724,29.9997,26.7961,26.7667,20.7108,21.8313,38.7707,21.9916,406.999,16.1661,100.329,100.286
A10,plant_3,15,1553457920,2156.9,20190324 15:05:19,15:05:19,1553457920,0.001974711,23.76627899,399.972,100.4978444,10.09650729,40.18315258,0.131962575,3.462590647,0.129230959,0.081010065,193.7290964,25.40133599,24.9923,3.178218198,53.27528034,1.680185268,3.153780248,1.498032929,-87.08476978,-24.1557692,-1.474562423,81.01399504,-0.041584917,0.046682713,3.481817645,0,0,1,0,53407.41382,MPF-2926-20190324-14_31_12,71.81730769,572.8766923,501.0593846,0.874637407,-1.026024877,MPF-2953-20190324-15_07_09,211.149,277.682,0.239601415,0.5,1009.1499,23.76627899,120.8968718,0.528237336,0.024567514,1.063067438,DARK-2954-20190324-15_07_11,131,146.682,0.45358667,0.668047665,0.323188009,0.589141131,2953,300,300,300,7155.25,268.966,-0.00506458,3.37662,1199.96,1009.1499,0.840986283,0.191972567,1553457920,399.972,407.058,16.7241,16.1638,500.063,100.265,0.199914,24.8629,24.9923,999.9,0,0,10001.9,0,6.13977,1199.96,0.966987,0.0330132,0,210.86,4.99951,3051.46,10846.2,39.062,41.312,40.312,41.5,41.812,1155.51,39.45,0,150,211.149,-2.61032479,-37.26803422,3055.857308,15,1553457842,15:04:01,110,0.559,0.117,407,16,0.41,0.17,399.9790952,0.066545455,0.008366058,1,1.500656914,-0.006236275,0-Jan,1,2,2,2/2,1.87854,1.8837,1.88161,1.87871,1.87848,1.88065,1.8796,1.87552,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.559,0.117,2,514.513,519.125,22.1902,26.6958,29.9999,26.7326,26.7056,20.7141,21.4804,38.7707,22.1921,407.077,16.1296,100.343,100.296
A10,plant_3,16,1553458070,2307.4,20190324 15:07:50,15:07:50,1553458070,0.001961239,24.2627376,399.957,95.33200652,9.577138125,40.18003578,0.132345295,3.466060454,0.129600677,0.081242275,241.6746934,25.24075194,24.9164,3.163864052,54.58306203,1.680248553,3.07833326,1.483615499,-86.49063587,-85.69502839,-5.213279449,64.27574966,-0.041637722,0.046741991,3.485311866,0,0,1,0,53545.17843,MPF-2926-20190324-14_31_12,71.81730769,572.8766923,501.0593846,0.874637407,-1.026024877,MPF-2955-20190324-15_09_39,212.8435769,263.643,0.192682617,0.5,1261.2531,24.2627376,121.5107738,0.502357354,0.020050506,1.172925859,DARK-2956-20190324-15_09_42,131.2,132.443,0.383556874,0.700135863,0.264820747,0.617159765,2955,300,300,300,7152.45,253.148,-0.0048409,2.71092,1500.05,1261.2531,0.840807373,0.191614747,1553458070,399.957,407.185,16.7254,16.1689,500.042,100.261,0.199889,24.4578,24.9164,999.9,0,0,10015,0,6.13977,1500.05,0.972994,0.0270057,0,212.736,4.99951,3850.83,13592.3,39.812,41.687,40.812,41.75,42.375,1454.68,40.37,0,149.9000001,212.8435769,-2.770358979,-50.60752141,3857.137308,15,1553457997,15:06:36,111,0.574,0.114,407,16,0.37,0.19,399.9705714,-0.041766234,0.014879105,1,1.485858463,-0.022870328,0-Jan,1,2,2,2/2,1.87857,1.88372,1.88163,1.87873,1.8785,1.88065,1.87962,1.87555,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.574,0.114,2,514.38,519.043,21.2521,26.6572,29.9996,26.6879,26.6594,20.7189,21.0397,38.7707,21.312,407.2,16.1298,100.347,100.302
A10,plant_3,17,1553458221,2457.9,20190324 15:10:20,15:10:20,1553458221,0.002124155,24.52795358,400.009,111.5105868,11.20323794,40.18807661,0.141748907,3.460786638,0.138600719,0.086902478,241.6363897,25.39769941,24.9989,3.17946907,53.8522148,1.676940377,3.113967332,1.502528693,-93.67522741,-65.05972392,-3.969449034,78.93198931,-0.041557473,0.046651904,3.480000947,0,0,1,0,53411.81136,MPF-2926-20190324-14_31_12,71.81730769,572.8766923,501.0593846,0.874637407,-1.026024877,MPF-2957-20190324-15_12_10,207.6946923,254.076,0.182548953,0.5,1261.0515,24.52795358,115.1018153,0.477321746,0.020264024,1.2547454,DARK-2958-20190324-15_12_12,132.8,121.276,0.38244424,0.724420761,0.254480635,0.636253311,2957,300,300,300,7151.09,247.362,-0.00483993,2.98116,1499.81,1261.0515,0.840807503,0.191615005,1553458221,400.009,407.333,16.6913,16.0885,499.999,100.268,0.199931,24.6502,24.9989,999.9,0,0,9995,0,6.16819,1499.81,0.972994,0.0270057,0,207.314,4.99951,3770.53,13590.1,40.312,42,41.312,42.062,42.812,1454.44,40.37,0,149.9000001,207.6946923,-1.965264974,-31.57743592,3774.926923,15,1553458137,15:08:56,112,0.534,0.116,407,16,0.31,0.27,399.9684762,0.223480519,0.018851851,1,1.502073478,0.001857779,0-Jan,1,2,2,2/2,1.87859,1.8837,1.88163,1.8787,1.87849,1.88065,1.87959,1.8755,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.534,0.116,2,514.619,519.109,21.7393,26.5945,30.0001,26.6365,26.6118,20.7263,21.5127,39.2125,21.733,407.252,16.0962,100.359,100.31
A10,plant_3,18,1553458371,2608.4,20190324 15:12:51,15:12:51,1553458371,0.002133653,24.70440637,399.98,111.3772385,11.18962285,40.18438068,0.14272703,3.460048784,0.139535107,0.087490278,241.6469996,25.42967212,24.9919,3.178142401,53.81042514,1.679037607,3.12028311,1.499104794,-94.09409134,-57.41644259,-3.504335703,86.63212999,-0.041546249,0.046639305,3.479257904,0,0,1,0,53391.84966,MPF-2926-20190324-14_31_12,71.81730769,572.8766923,501.0593846,0.874637407,-1.026024877,MPF-2959-20190324-15_14_40,204.9171538,255.941,0.199357845,0.5,1261.11,24.70440637,125.7060859,0.486600427,0.020403003,1.238315441,DARK-2960-20190324-15_14_43,131.4,124.541,0.40969517,0.717899037,0.277117222,0.632531197,2959,300,300,300,7150.05,244.754,-0.00483912,2.42485,1499.88,1261.11,0.840807265,0.19161453,1553458371,399.98,407.355,16.7125,16.1071,500.067,100.266,0.199975,24.6841,24.9919,999.9,0,0,9992.5,0,6.16819,1499.88,0.972998,0.0270015,0,204.779,4.99951,3728.37,13590.7,40.687,42.312,41.625,42.375,43.125,1454.52,40.36,0,150,204.9171538,-1.629743599,-19.78905986,3731.114231,15,1553458285,15:11:25,113,0.545,0.112,407,16,0.32,0.15,399.9794286,-0.071220779,0.010830167,1,1.50085407,-0.006950075,0-Jan,1,2,2,2/2,1.87863,1.88373,1.88166,1.8788,1.8785,1.88067,1.87965,1.87556,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.545,0.112,2,514.708,519.175,21.6238,26.5443,30.0001,26.5915,26.5676,20.7304,21.0291,39.2979,21.6241,407.429,16.12,100.364,100.317
A10,plant_3,19,1553458522,2759,20190324 15:15:21,15:15:21,1553458522,0.002204191,25.16538654,399.997,114.9731687,11.55078618,40.1857222,0.147376885,3.458654651,0.14397493,0.090283443,241.6645555,25.43071305,24.9873,3.177270854,53.67166434,1.676349928,3.123342547,1.500920926,-97.20480492,-53.4775854,-3.265442409,87.71672274,-0.041525047,0.046615503,3.477853967,0,0,1,0,53362.74685,MPF-2926-20190324-14_31_12,71.81730769,572.8766923,501.0593846,0.874637407,-1.026024877,MPF-2961-20190324-15_17_11,203.0446154,248.868,0.184127267,0.5,1261.2024,25.16538654,116.1108754,0.512191202,0.020767017,1.301929908,DARK-2962-20190324-15_17_13,121.4,127.468,0.35948932,0.717664273,0.258815055,0.646647288,2961,300,300,300,7149.29,241.678,-0.00483857,3.27791,1499.99,1261.2024,0.840807206,0.191614411,1553458522,399.997,407.514,16.6859,16.0604,500.012,100.265,0.200059,24.7005,24.9873,999.9,0,0,9987.5,0,6.13977,1499.99,0.973003,0.0269973,0,202.708,4.99951,3701.76,13591.7,40.937,42.562,41.937,42.562,43.312,1454.63,40.36,0,150,203.0446154,-1.576957276,-15.91316241,3703.426923,15,1553458444,15:14:03,114,0.536,0.115,407,16,0.38,0.17,399.9838571,0.08587013,0.008977675,1,1.501281077,0.010042405,0-Jan,1,2,2,2/2,1.87864,1.88371,1.88168,1.87877,1.8785,1.88065,1.87961,1.87553,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.536,0.115,2,514.532,519.191,21.682,26.507,30.0002,26.5513,26.5277,20.733,21.3656,39.7791,21.6569,407.395,16.0883,100.372,100.327
