species,rep,obs,time,elapsed,date,hhmmss,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_?F,Qin,Qabs,alpha,convert,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,?Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,?CO2,CO2_s_d,CO2_r_d,?H2O,CO2_a,CO2_b,H2O_a,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,CO2_s:MN,CO2_s:SLP,CO2_s:SD,CO2_s:OK,VPDleaf:MN,VPDleaf:SLP,VPDleaf:SD,VPDleaf:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_hum,AccH2O_des,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
ME034,plant_2,36,1572378190,4356.1,20191029 14:43:09,14:43:09,1572378190,0.001149989,21.02337008,594.104,136.2808521,13.63272094,59.43060904,0.075723046,3.445177465,0.074810435,0.0468376,241.6475616,25.59502503,25.036,3.186508495,54.22806962,1.686233394,3.109521334,1.500275101,-50.71452152,-76.09620615,-4.664157162,110.1726768,-0.041248102,0.046304608,3.459493322,0,0,1,0,53025.15265,MPF-10207-20191029-13_34_57,74.83076923,578.6352308,503.8044615,0.870677129,-0.853338804,MPF-10276-20191029-14_47_33,219.0702308,252.047,0.130835793,0.5,1261.1103,21.02337008,82.49918339,0.433439001,0.017347181,1.295743376,DARK-10277-20191029-14_47_35,142.8,109.247,0.301855147,0.749338759,0.186082105,0.648244023,10276,300,300,300,7118.27,246.524,-0.00481741,1.94835,1499.88,1261.1103,0.840807465,0.19161493,1572378190,594.104,600.073,16.8566,16.5457,500.026,99.8337,0.200316,24.6263,25.036,999.9,0,0,9963.75,0,6.36717,-6.01935,604.23,610.168,0.296944,592.707,600.073,16.6846,16.5457,1.68146,1.65182,14.7263,14.4509,1499.88,0.972993,0.0270072,0,218.76,4.99951,4005.29,13590.7,42.25,43.875,43.25,43.75,44.5,1454.51,40.37,0,89.5,219.0702308,-2.00451282,-23.41743589,4008.164615,15,1572378209,14:43:28,85,1.397,0.172,600,17,0.4,0.16,594.0423333,0.428103896,0.031806458,1,1.510641955,-0.035258392,0.003904688,1,2,2,2/2,2.96446,2.79163,0.125465,0.129993,0.088605,0.0904929,20328,26253.3,23550.8,27842,31324.6,33588.6,37634.3,40281.7,1.99945,2.04595,0.118278,0,23.0924,999.9,47.418,29.507,19.6703,62.16,29.4992,1,-0.0564533,2.28082,20.1736,5.26461,12.0159,4.99955,3.28797,687.8,9999,9999,9999,1.87881,1.8837,1.88161,1.87873,1.87851,1.88062,1.87956,1.87561,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.397,0.172,2,508.503,515.37,20.9193,26.3686,30.0001,26.393,26.3647,28.3532,23.0756,61.6373,20.8923,600,16.59,100.343,100.458
ME034,plant_2,37,1572378272,4438.1,20191029 14:44:31,14:44:31,1572378272,0.001414715,20.70693808,693.998,322.1461268,32.22569934,69.42368394,0.093373103,3.458513344,0.091994915,0.057618952,241.6858653,25.48840462,24.9893,3.177649762,54.06215017,1.676626813,3.101295097,1.501022949,-62.38893166,-75.94327278,-4.634709963,98.71895087,-0.04145025,0.046531537,3.47289936,0,0,1,0,53282.39424,MPF-10207-20191029-13_34_57,74.83076923,578.6352308,503.8044615,0.870677129,-0.853338804,MPF-10278-20191029-14_48_55,220.7625385,255.553,0.13613795,0.5,1261.3119,20.70693808,85.85620822,0.419298541,0.017093533,1.264247459,DARK-10279-20191029-14_48_58,148.4,107.153,0.324680238,0.750943223,0.192507924,0.641284974,10278,300,300,300,7118.31,247.808,-0.00481732,1.96899,1500.12,1261.3119,0.840807336,0.191614671,1572378272,693.998,699.962,16.7605,16.378,500.034,99.8345,0.199915,24.582,24.9893,999.9,0,0,10012.5,0,6.36717,-6.02655,705.769,711.617,0.388561,692.539,699.962,16.5945,16.378,1.67388,1.63508,14.6563,14.2935,1500.12,0.972997,0.0270031,0,220.569,4.99951,4033.9,13592.9,42.25,43.875,43.312,43.75,44.5,1454.75,40.37,0,81.60000014,220.7625385,-1.530119666,-35.01538462,4038.106923,15,1572378291,14:44:50,86,1.459,0.166,700,16,0.31,0.21,693.8942381,0.3,0.022867954,1,1.501784137,-0.000173209,0.000842039,1,2,2,2/2,2.96448,2.79165,0.13972,0.144526,0.0882513,0.0898216,19996.1,25814,23550.1,27841.1,31336.9,33612.5,37633.4,40279.8,1.9993,2.04553,0.118583,0,23.0405,999.9,47.32,29.568,19.6956,61.46,29.4671,1,-0.0560137,2.05846,20.1764,5.26476,12.0159,4.99925,3.2879,687.8,9999,9999,9999,1.87881,1.8837,1.88157,1.87867,1.87847,1.88055,1.87947,1.87561,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.459,0.166,2,508.421,515.086,21.0775,26.3731,30,26.3953,26.3669,32.1368,24.3687,61.6373,21.1011,700,16.3762,100.341,100.454
ME034,plant_2,38,1572378355,4521.1,20191029 14:45:54,14:45:54,1572378355,0.001391382,20.73322004,793.876,411.4992355,41.16310676,79.41303341,0.091395936,3.463551465,0.090076942,0.056415009,241.6842693,25.54282183,25.0132,3.182180768,53.83194174,1.674536299,3.110674156,1.507644468,-61.35994722,-71.08696379,-4.333649181,104.9037091,-0.041526708,0.046617368,3.477964017,0,0,1,0,53367.49833,MPF-10207-20191029-13_34_57,74.83076923,578.6352308,503.8044615,0.870677129,-0.853338804,MPF-10280-20191029-14_50_18,221.5607308,257.394,0.139215635,0.5,1261.3035,20.73322004,87.79658405,0.476289269,0.017114484,1.248052522,DARK-10281-20191029-14_50_20,134.8,122.594,0.292292194,0.723784883,0.196278676,0.637630778,10280,300,300,300,7118.28,250.158,-0.0048174,1.47606,1500.11,1261.3035,0.840807341,0.191614682,1572378355,793.876,799.881,16.74,16.3638,500.033,99.8322,0.199837,24.6325,25.0132,999.9,0,0,10031.2,0,6.36717,-6.30774,807.084,813.188,0.377127,792.114,799.881,16.575,16.3638,1.67129,1.63364,14.6323,14.2798,1500.11,0.972997,0.0270031,0,221.288,4.99951,4047.77,13592.8,42.25,43.875,43.312,43.75,44.5,1454.74,40.37,0,82.5,221.5607308,-1.97788035,-33.53641025,4051.303846,15,1572378373,14:46:13,87,1.762,0.165,800,16,0.85,0.11,793.5191429,0.347532468,0.024538183,1,1.510900575,-0.01710513,0.002197192,1,2,2,2/2,2.96447,2.79174,0.152915,0.158015,0.0881707,0.0897606,19688.6,25407.4,23549.1,27841.5,31339.1,33616.3,37631.8,40280.7,1.99918,2.0456,0.119451,0,23.0502,999.9,47.284,29.608,19.7288,61.5,29.3269,1,-0.0559527,1.81256,20.1796,5.26371,12.0159,4.9997,3.2879,687.8,9999,9999,9999,1.87881,1.8837,1.88158,1.87867,1.87851,1.88059,1.87954,1.87561,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.762,0.165,2,508.42,515.251,21.36,26.382,30.0004,26.4042,26.378,35.8275,24.5265,61.6373,21.3503,800,16.3514,100.336,100.456
ME034,plant_2,39,1572378439,4605.1,20191029 14:47:18,14:47:18,1572378439,0.001408959,21.12101827,893.916,507.4096139,50.75846347,89.42243384,0.092688589,3.450320021,0.091327201,0.05720015,241.6842693,25.57996464,25.0547,3.190061828,54.02588413,1.68437079,3.117710736,1.505691039,-62.13508604,-71.5036482,-4.377515594,103.6680195,-0.041326013,0.04639207,3.464662918,0,0,1,0,53113.43952,MPF-10207-20191029-13_34_57,74.83076923,578.6352308,503.8044615,0.870677129,-0.853338804,MPF-10282-20191029-14_51_42,221.9096923,256.386,0.134470321,0.5,1261.3035,21.12101827,84.80394322,0.428205908,0.017421943,1.256890902,DARK-10283-20191029-14_51_44,146.6,109.786,0.314031914,0.745886464,0.189894323,0.639631554,10282,300,300,300,7118.21,249.226,-0.00481728,1.43781,1500.11,1261.3035,0.840807341,0.191614682,1572378439,893.916,900.07,16.8379,16.457,500.052,99.8344,0.200093,24.6703,25.0547,999.9,0,0,9982.5,0,6.36717,-6.38287,908.989,915.13,0.376963,891.925,900.07,16.6689,16.457,1.68061,1.64297,14.7185,14.3679,1500.11,0.972997,0.0270031,0,221.7,4.99951,4054.59,13592.8,42.25,43.937,43.375,43.75,44.562,1454.74,40.37,0,83.5,221.9096923,-2.526085483,-38.86564105,4058.996154,15,1572378472,14:47:51,88,1.991,0.169,900,16,0.4,0.15,893.6476667,0.453194805,0.02521967,1,1.507745405,-0.020879066,0.00242876,1,2,2,2/2,2.9645,2.79157,0.165305,0.170682,0.0885384,0.090133,19400.9,25024,23549.4,27840.3,31327.6,33601.6,37632.6,40278.5,1.99915,2.0452,0.119738,0,23.0871,999.9,47.192,29.648,19.7362,62.01,29.3069,1,-0.0535061,2.17316,20.1748,5.26207,12.0159,4.99895,3.28795,687.8,9999,9999,9999,1.87881,1.8837,1.88156,1.87867,1.87849,1.88055,1.8795,1.87561,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.991,0.169,2,508.517,515.074,21.1219,26.3954,30.0001,26.4162,26.3891,39.4364,24.1153,61.6373,21.0807,900,16.464,100.338,100.451
ME034,plant_2,40,1572378546,4712.1,20191029 14:49:05,14:49:05,1572378546,0.001564143,21.08911429,993.762,644.8507955,64.5067201,99.40954966,0.104053104,3.454397245,0.102342722,0.06411553,241.6842693,25.48544866,24.9801,3.175907112,54.2107902,1.684195009,3.10675237,1.491712103,-68.97872136,-68.66427828,-4.195903017,99.84536663,-0.041387821,0.046461454,3.468761593,0,0,1,0,53200.15797,MPF-10207-20191029-13_34_57,74.83076923,578.6352308,503.8044615,0.870677129,-0.853338804,MPF-10284-20191029-14_53_29,221.7888077,258.466,0.141903354,0.5,1261.3035,21.08911429,89.49159859,0.421974264,0.017396648,1.238728617,DARK-10285-20191029-14_53_31,149.4,109.066,0.336284381,0.745906225,0.199728517,0.635502968,10284,300,300,300,7118.21,250.018,-0.00481739,1.99976,1500.11,1261.3035,0.840807341,0.191614682,1572378546,993.762,999.989,16.8363,16.4134,499.997,99.8337,0.199859,24.6114,24.9801,999.9,0,0,9997.5,0,6.36717,-6.22369,1010.79,1016.68,0.42598,991.774,999.989,16.6703,16.4134,1.68113,1.63861,14.7233,14.3267,1500.11,0.972997,0.0270031,0,221.478,4.99951,4053.8,13592.8,42.25,43.937,43.312,43.75,44.562,1454.74,40.37,0,106.3,221.7888077,-1.487623932,-20.64376068,4056.156538,15,1572378565,14:49:25,89,1.988,0.166,1000,16,0.3,0.15,993.8276667,0.151636364,0.025360887,1,1.493759491,-0.006014424,0.001113575,1,2,2,2/2,2.96434,2.79147,0.176977,0.182572,0.0885391,0.089954,19128.6,24664.3,23548.2,27839.2,31326.9,33607.8,37631,40277.1,1.9988,2.04457,0.116132,0,23.0716,999.9,47.094,29.709,19.7633,61.75,29.4271,1,-0.0527083,1.87549,20.1784,5.26266,12.0159,4.99925,3.2879,687.9,9999,9999,9999,1.87881,1.8837,1.88157,1.87867,1.87848,1.8805,1.87944,1.8756,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.988,0.166,2,508.458,514.801,21.1563,26.4199,30.0003,26.4353,26.4069,42.9778,24.6052,61.6373,21.1548,1000,16.3885,100.334,100.447
ME034,plant_2,41,1572378631,4797.1,20191029 14:50:30,14:50:30,1572378631,0.001513949,21.10459554,1193.619,824.1953327,82.44951255,119.4053167,0.099361428,3.452417658,0.097799682,0.061263073,241.6874613,25.53082871,25.0126,3.18206695,53.67966183,1.671057609,3.113018139,1.51100934,-66.76513082,-68.40157723,-4.183641416,102.3371118,-0.041357808,0.046427762,3.46677159,0,0,1,0,53157.18452,MPF-10207-20191029-13_34_57,74.83076923,578.6352308,503.8044615,0.870677129,-0.853338804,MPF-10286-20191029-14_54_54,222.3397692,255.51,0.129819697,0.5,1261.3203,21.10459554,81.87210958,0.433290282,0.01740869,1.264628511,DARK-10287-20191029-14_54_56,144.8,110.71,0.299613682,0.744810951,0.183586296,0.641370324,10286,300,300,300,7118.22,251.212,-0.00481731,1.69238,1500.13,1261.3203,0.84080733,0.191614661,1572378631,1193.619,1199.92,16.7045,16.2951,499.977,99.8362,0.200174,24.6451,25.0126,999.9,0,0,9990,0,6.36717,-6.46497,1213.74,1219.8,0.413425,1191.47,1199.92,16.5425,16.2951,1.66812,1.62684,14.6029,14.2154,1500.13,0.972997,0.0270031,0,221.976,4.99951,4061.86,13593,42.312,43.937,43.375,43.75,44.562,1454.76,40.37,0,84.5,222.3397692,-1.728205126,-37.40410257,4066.018077,15,1572378648,14:50:48,90,2.147,0.162,1200,16,0.46,0.25,1193.393333,0.431688312,0.03197221,1,1.513588894,-0.023751513,0.002640078,1,2,2,2/2,2.96428,2.79172,0.198568,0.204563,0.0880362,0.0894784,18626.8,23999.1,23548.1,27837.1,31345.6,33624.7,37631.2,40274.8,1.99848,2.0443,0.117172,0,23.0871,999.9,47.009,29.759,19.7828,61.92,29.395,1,-0.0511814,1.78416,20.1797,5.26386,12.0159,4.99925,3.2878,687.9,9999,9999,9999,1.87881,1.8837,1.88156,1.87866,1.87849,1.8805,1.87944,1.87558,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,2.147,0.162,2,508.41,514.78,21.305,26.4393,29.9999,26.4539,26.4246,49.8636,25.2851,61.6373,21.3099,1200,16.293,100.334,100.441
ME034,plant_2,42,1572378716,4882.1,20191029 14:51:55,14:51:55,1572378716,0.001468671,21.82500887,1493.435,1095.977698,109.6389863,149.3996636,0.096782506,3.460650011,0.095303594,0.059695738,241.6842693,25.57539552,25.0219,3.183831531,53.83910212,1.67968144,3.119816963,1.504150091,-64.76840332,-63.48996272,-3.874888501,109.5510147,-0.04148267,0.046567931,3.475047279,0,0,1,0,53304.58023,MPF-10207-20191029-13_34_57,74.83076923,578.6352308,503.8044615,0.870677129,-0.853338804,MPF-10288-20191029-14_56_19,222.5735,258.22,0.138047014,0.5,1261.3035,21.82500887,87.0595911,0.419874526,0.017980088,1.2408614,DARK-10289-20191029-14_56_21,149.8,108.42,0.32878159,0.747175623,0.19437619,0.635991253,10288,300,300,300,7118.19,249.59,-0.00481737,2.29228,1500.11,1261.3035,0.840807341,0.191614682,1572378716,1493.435,1500.04,16.7905,16.3934,500.004,99.8378,0.199807,24.6816,25.0219,999.9,0,0,10020,0,6.36717,-7.16895,1518.36,1525.04,0.39213,1490.73,1500.04,16.6235,16.3934,1.67583,1.63668,14.6743,14.3085,1500.11,0.972997,0.0270031,0,222.486,4.99951,4065.58,13592.9,42.312,43.937,43.375,43.75,44.562,1454.74,40.37,0,84.79999995,222.5735,-1.628068401,-43.10940168,4070.183462,15,1572378747,14:52:27,91,2.712,0.167,1500,16,0.76,0.29,1492.800952,0.374025974,0.037020556,1,1.509031641,-0.010985394,0.001409062,1,2,2,2/2,2.96433,2.79161,0.227455,0.233994,0.0883515,0.08987,17954.6,23110.3,23546.8,27835.8,31334.7,33610.9,37629.4,40273.4,1.99842,2.04483,0.116326,0,23.1104,999.9,46.942,29.799,19.8024,61.61,29.3189,1,-0.0492251,1.94401,20.1777,5.26266,12.0159,4.9992,3.28787,687.9,9999,9999,9999,1.87881,1.8837,1.88156,1.87866,1.8785,1.88051,1.87945,1.87561,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,2.712,0.167,2,508.538,515.326,21.3118,26.4561,30.0003,26.4709,26.4414,59.7241,24.9132,61.6373,21.2885,1500,16.3905,100.329,100.437
ME034,plant_3,19,1572454356,2758.5,20191030 11:52:35,11:52:35,1572454356,0.001964288,19.2384194,400.003,153.448065,15.27049882,39.80659735,0.130688336,3.443089469,0.127993801,0.080233592,241.6555415,25.49168192,24.9884,3.177479248,54.01727951,1.687568134,3.124126483,1.489911114,-86.62508989,-52.66148326,-3.230232686,99.13873568,-0.041206392,0.046257784,3.456724373,0,0,1,0,52948.59398,MPF-10383-20191030-11_11_00,71.90769231,564.0043077,492.0966154,0.872505065,-0.61224182,MPF-10418-20191030-11_56_58,215.5559615,250.5,0.13949716,0.5,1261.1523,19.2384194,87.96358182,0.480239521,0.015740098,1.251514202,DARK-10419-20191030-11_57_01,130.2,120.3,0.290474135,0.722686018,0.195663738,0.637078773,10418,300,300,300,7123.62,243.47,-0.00482123,1.31361,1499.93,1261.1523,0.840807438,0.191614876,1572454356,400.003,405.469,16.9578,16.4307,500.054,99.3156,0.200147,24.7047,24.9884,999.9,0,0,10005.6,0,4.26373,-5.46591,406.903,412.242,0.527048,398.843,405.469,16.7868,16.4307,1.68417,1.63183,14.7513,14.2627,1499.93,0.972996,0.0270035,0,215.092,4.99951,3915.19,13591.2,40.812,42.375,41.812,42.375,43.187,1454.56,40.37,0,150.0999999,215.5559615,-0.626700857,-24.07897432,3917.556538,15,1572454308,11:51:47,20,1.16,0.171,405,17,0.42,0.2,399.9847143,0.491376623,0.027827946,1,1.484784026,-0.010799154,0.002353847,1,2,2,2/2,2.96465,2.79184,0.0933809,0.0971748,0.0885648,0.0895881,21050.8,27245.2,23524.7,27843.3,31284.8,33617.1,37586.8,40278.6,2.00295,2.06002,0.112914,0,23.1329,999.9,56.727,26.939,20.3706,61.6401,32.0433,1,-0.0693572,1.25235,20.1835,5.26356,12.0159,4.99915,3.288,9999,9999,9999,692.4,1.87836,1.88332,1.88122,1.87835,1.87806,1.88019,1.87914,1.8752,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.16,0.171,2,509.899,524.531,21.8248,26.2532,30.0004,26.2861,26.2609,20.593,26.1141,69.2255,21.7867,405.371,16.3117,100.223,100.456
ME034,plant_3,20,1572454471,2873.5,20191030 11:54:30,11:54:30,1572454471,0.001478937,18.90638081,394.69,76.63000937,7.624634744,39.27139135,0.098177486,3.434474071,0.096644594,0.060538602,241.6762742,25.58906423,25.0192,3.183319145,54.39651713,1.69804565,3.121607301,1.485273495,-65.22113365,-60.73227208,-3.734961986,111.9879065,-0.041076057,0.046111473,3.448065847,0,0,1,0,52789.9515,MPF-10383-20191030-11_11_00,71.90769231,564.0043077,492.0966154,0.872505065,-0.61224182,MPF-10420-20191030-11_58_53,213.7009615,246.153,0.131836859,0.5,1261.261492,18.90638081,83.14037704,0.510873319,0.015475477,1.291275376,DARK-10421-20191030-11_58_56,120.4,125.753,0.258061744,0.716519885,0.1862434,0.645912404,10420,300,300,300,7123.01,240.158,-0.0048208,2.58592,1500.06,1261.261492,0.840807363,0.191614725,1572454471,394.69,400.01,17.0659,16.6691,500.075,99.299,0.200332,24.6912,25.0192,999.9,0,0,9975.62,0,4.37743,-5.40677,401.451,406.791,0.3888,393.443,400.01,16.8869,16.6691,1.69383,1.65523,14.84,14.4828,1500.06,0.973001,0.0269993,0,213.488,4.99951,3883.29,13592.4,41,42.562,42,42.562,43.375,1454.7,40.37,0,114.6999998,213.7009615,-2.476888875,-42.99863249,3887.879615,15,1572454490,11:54:50,21,1.247,0.179,400,17,0.61,0.21,394.6267619,-0.086337662,0.008847409,1,1.49350194,-0.041014111,0.004379361,1,2,2,2/2,2.96471,2.79175,0.0923999,0.0961661,0.0889424,0.0905232,21075.4,27277.8,23526.7,27845.5,31274.7,33585.9,37590.4,40282.4,2.0031,2.06037,0.111759,0,23.1828,999.9,56.257,27.039,20.3239,61.2701,31.9591,1,-0.0676855,2.21991,20.1727,5.26162,12.0159,4.9986,3.28748,9999,9999,9999,692.5,1.87835,1.88334,1.88122,1.87835,1.87805,1.8802,1.87914,1.87519,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.247,0.179,2,509.838,524.619,21.011,26.2399,29.9999,26.269,26.2445,20.3829,23.8396,68.6727,21,400,16.5992,100.232,100.464
ME034,plant_3,21,1572454581,2984,20191030 11:56:21,11:56:21,1572454581,0.002008382,18.75078423,294.76,62.41238561,6.209151479,29.32445976,0.134024886,3.443632604,0.131193052,0.082245103,241.6661515,25.46565648,24.9011,3.160977399,53.66672279,1.675004068,3.121122329,1.485973331,-88.5696292,-39.4512882,-2.418283371,111.2269507,-0.041214613,0.046267014,3.457270228,0,0,1,0,52960.9357,MPF-10383-20191030-11_11_00,71.90769231,564.0043077,492.0966154,0.872505065,-0.61224182,MPF-10422-20191030-12_00_44,209.5627692,244.043,0.141287522,0.5,1261.2108,18.75078423,89.09667445,0.513200543,0.015352728,1.311085783,DARK-10423-20191030-12_00_46,118.8,125.243,0.27530665,0.718684213,0.20030888,0.65020018,10422,300,300,300,7122.61,235.812,-0.00482051,2.16141,1500,1261.2108,0.8408072,0.191614401,1572454581,294.76,300.041,16.8366,16.2975,499.96,99.2858,0.200086,24.6886,24.9011,999.9,0,0,10010.6,0,4.37743,-5.02539,300.073,305.012,0.557144,293.769,300.041,16.6756,16.2975,1.67342,1.61811,14.6521,14.1323,1500,0.973001,0.0269993,0,209.329,4.99951,3819.33,13591.8,41.187,42.687,42.125,42.625,43.5,1454.64,40.36,0,109.8,209.5627692,-0.88321367,-3.092991461,3818.214231,15,1572454602,11:56:41,22,0.991,0.161,300,16,0.36,0.24,295.1200476,-1.239116883,0.063098167,0,1.493369417,-0.031763526,0.003333503,1,1,2,1/2,2.96443,2.79183,0.0732901,0.0766573,0.0881122,0.0890364,21521.3,27867.8,23529.1,27846.7,31305.5,33639.9,37594,40283.3,2.00332,2.05837,0.107381,0,23.1364,999.9,55.933,27.09,20.2698,61.2701,32.2115,1,-0.0714355,1.24045,20.1834,5.26506,12.0159,5.0005,3.288,9999,9999,9999,692.5,1.87832,1.88327,1.88116,1.8783,1.87805,1.88019,1.87912,1.87519,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.991,0.161,2,509.885,523.034,21.6595,26.2307,29.9998,26.2577,26.2321,16.221,25.6446,68.3021,21.7045,300,16.3587,100.242,100.467
ME034,plant_3,22,1572454693,3095.5,20191030 11:58:12,11:58:12,1572454693,0.002612038,16.5587816,195.366,38.43781204,3.823736538,19.43471995,0.176130249,3.433403982,0.171260303,0.107464019,241.6565755,25.56150468,24.9447,3.169209487,53.38012893,1.689025844,3.164147181,1.480183642,-115.1908671,-4.960724902,-0.305407601,121.199576,-0.041059879,0.046093311,3.446990405,0,0,1,0,52729.40278,MPF-10383-20191030-11_11_00,71.90769231,564.0043077,492.0966154,0.872505065,-0.61224182,MPF-10424-20191030-12_02_35,206.3849231,237.659,0.131592226,0.5,1261.1604,16.5587816,82.97945244,0.471511704,0.013615257,1.373166207,DARK-10425-20191030-12_02_38,125.6,112.059,0.279085811,0.744393479,0.188680725,0.663173242,10424,300,300,300,7122.25,231.026,-0.00482018,1.75642,1499.94,1261.1604,0.840807233,0.191614465,1572454693,195.366,200.026,16.9788,16.2778,499.985,99.2785,0.200017,24.9179,24.9447,999.9,0,0,9973.75,0,4.37743,-4.30612,199.1,203.336,0.69895,194.729,200.026,16.8158,16.2778,1.68543,1.61604,14.7629,14.1126,1499.94,0.973001,0.0269993,0,205.587,4.99951,3754.39,13591.3,41.312,42.812,42.312,42.75,43.625,1454.58,40.36,0,111,206.3849231,-5.051145307,-81.35897433,3763.191923,15,1572454716,11:58:35,23,0.637,0.163,200,16,0.32,0.3,195.8705238,-1.447948052,0.073428046,0,1.493811808,-0.057461492,0.006105928,1,1,2,1/2,2.96451,2.79142,0.0516317,0.0543967,0.0886534,0.0889541,22027,28541.6,23531.9,27848.4,31289.6,33644.2,37598.7,40286.5,2.00363,2.05765,0.105612,0,23.2093,999.9,55.537,27.17,20.2227,61.6001,32.1514,1,-0.0731834,1.06414,20.1843,5.26192,12.0159,4.99875,3.28755,9999,9999,9999,692.5,1.87833,1.88325,1.88119,1.87833,1.87804,1.88019,1.87913,1.87515,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.637,0.163,2,509.968,522.373,22.1985,26.2155,29.9999,26.2447,26.219,11.8923,25.395,67.9302,22.2026,200,16.1747,100.254,100.475
ME034,plant_3,23,1572454807,3209.5,20191030 12:00:06,12:00:06,1572454807,0.004272924,11.07446797,96.8862,32.88760641,3.271575222,9.637992116,0.295317684,3.450383497,0.281959663,0.177374597,241.6837073,25.39479753,24.9248,3.16544986,52.90380247,1.694757525,3.203470158,1.470692335,-188.4359391,37.25922015,2.284733349,92.79172173,-0.041316848,0.046381781,3.46405495,0,0,1,0,53008.96261,MPF-10383-20191030-11_11_00,71.90769231,564.0043077,492.0966154,0.872505065,-0.61224182,MPF-10426-20191030-12_04_29,206.9107692,230.041,0.100548297,0.5,1261.3032,11.07446797,63.41094434,0.464443295,0.009265583,1.45175559,DARK-10427-20191030-12_04_32,123.2,106.841,0.216492084,0.757622605,0.146270454,0.678653942,10426,300,300,300,7121.95,225.71,-0.00481996,2.00417,1500.11,1261.3032,0.840807141,0.191614282,1572454807,96.8862,100.023,17.0366,15.8898,499.928,99.2782,0.19925,25.1251,24.9248,999.9,0,0,10036.2,0,4.37743,-2.85932,98.8495,101.638,1.16981,96.5262,100.023,16.8966,15.8898,1.69364,1.57751,14.8383,13.7408,1500.11,0.973005,0.0269952,0,206.297,4.99951,3765.08,13592.9,41.375,42.937,42.375,42.875,43.75,1454.75,40.36,0,113.3999999,206.9107692,-3.168752145,-65.86905987,3772.892692,15,1572454829,12:00:28,24,0.36,0.14,100,16,0.48,0.07,97.2488381,-0.77078961,0.039084249,0,1.474629698,-0.061765983,0.00691754,1,1,2,1/2,2.96437,2.7912,0.0269613,0.0287539,0.0889695,0.0873995,22602.3,29316.1,23534.1,27848.8,31280.3,33700.4,37602.3,40287.4,2.00402,2.05648,0.096485,0,23.3395,999.9,55.201,27.241,20.1849,61.3901,32.0312,1,-0.0747713,0.830229,20.1852,5.25922,12.0159,4.9985,3.28723,9999,9999,9999,692.6,1.87835,1.88327,1.88117,1.8783,1.87805,1.88019,1.87912,1.87516,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.36,0.14,2,510.113,521.364,22.5337,26.2039,29.9998,26.231,26.2037,7.40815,27.9569,67.1815,22.5567,100,15.7202,100.263,100.476
